,PlayKey,time,event,x,y,dir,dis,o,s,PlayerKey,GameKey,PlayKeyID,dist_x,dist_y,true_dist,turn,turn_agg,true_speed,dir_o_diff,45_turn,180_turn,cumsum_45,cumsum_180
7611,26624-1-27,1.5,out_of_bounds,22.64,23.54,260.56,0.0,182.61,0.03,26624,1,27,0.0,0.0,0.0,-3.509999999999991,-16.950000000000045,0.0,77.94999999999999,0,0,147,76
7612,26624-1-27,1.6,out_of_bounds,22.64,23.54,257.22,0.0,182.29,0.02,26624,1,27,0.0,0.0,0.0,-3.339999999999975,-16.760000000000048,0.0,74.93000000000004,0,0,147,76
7613,26624-1-27,1.7,out_of_bounds,22.63,23.53,253.12,0.0,181.93,0.02,26624,1,27,-0.010000000000001563,-0.00999999999999801,0.014142135623730649,-4.100000000000023,-17.970000000000027,0.008318903308076853,71.19,0,0,147,76
7614,26624-1-27,1.8,ball_snap,22.63,23.53,246.06,0.0,181.52,0.02,26624,1,27,0.0,0.0,0.0,-7.060000000000002,-22.56000000000006,0.0,64.53999999999999,0,0,147,76
7615,26624-1-27,1.9,ball_snap,22.63,23.53,232.4,0.0,181.06,0.01,26624,1,27,0.0,0.0,0.0,-13.659999999999997,-31.670000000000044,0.0,51.34,0,0,147,76
7616,26624-1-27,2.0,ball_snap,22.63,23.53,200.8,0.0,180.53,0.01,26624,1,27,0.0,0.0,0.0,-31.599999999999994,-59.76000000000005,0.0,20.27000000000001,0,0,147,76
7617,26624-1-27,2.1,ball_snap,22.62,23.53,131.01,0.0,179.95,0.02,26624,1,27,-0.00999999999999801,0.0,0.00999999999999801,-69.79000000000002,-126.2100000000001,0.004761904761903814,-48.94,1,0,148,76
7618,26624-1-27,2.2,ball_snap,22.62,23.53,104.94,0.0,179.3,0.11,26624,1,27,0.0,0.0,0.0,-26.069999999999993,-148.18000000000006,0.0,-74.36000000000001,0,0,148,76
7619,26624-1-27,2.3,ball_snap,22.62,23.53,101.94,0.0,178.58,0.32,26624,1,27,0.0,0.0,0.0,-3.0,-144.12000000000006,0.0,-76.64000000000001,0,0,148,76
7620,26624-1-27,2.4,ball_snap,22.62,23.53,101.89,0.0,177.81,0.54,26624,1,27,0.0,0.0,0.0,-0.04999999999999716,-130.51000000000005,0.0,-75.92,0,0,148,76
7621,26624-1-27,2.5,ball_snap,22.62,23.53,102.31,0.0,176.93,0.72,26624,1,27,0.0,0.0,0.0,0.4200000000000017,-98.49000000000007,0.0,-74.62,0,0,148,76
7622,26624-1-27,2.6,ball_snap,22.62,23.52,102.03,0.0,175.56,0.85,26624,1,27,0.0,-0.010000000000001563,0.010000000000001563,-0.28000000000000114,-28.980000000000047,0.0038461538461544474,-73.53,0,0,148,76
7623,26624-1-27,2.7,handoff,22.63,23.52,102.03,0.0,173.69,0.95,26624,1,27,0.00999999999999801,0.0,0.00999999999999801,0.0,-2.9100000000000534,0.0037037037037029666,-71.66,0,0,148,76
7624,26624-1-27,2.8,handoff,22.64,23.52,102.6,0.01,171.93,1.03,26624,1,27,0.010000000000001563,0.0,0.010000000000001563,0.5699999999999932,0.6599999999999397,0.00357142857142913,-69.33000000000001,0,0,148,76
7625,26624-1-27,2.9,handoff,22.64,23.52,103.5,0.01,170.96,1.11,26624,1,27,0.0,0.0,0.0,0.9000000000000057,1.6099999999999426,0.0,-67.46000000000001,0,0,148,76
7626,26624-1-27,3.0,handoff,22.67,23.51,104.4,0.03,170.94,1.19,26624,1,27,0.030000000000001137,-0.00999999999999801,0.03162277660168424,0.9000000000000057,2.0899999999999466,0.010540925533894747,-66.53999999999999,0,0,148,76
7627,26624-1-27,3.1,handoff,22.84,23.48,105.35,0.17,171.52,1.26,26624,1,27,0.16999999999999815,-0.030000000000001137,0.17262676501631907,0.9499999999999886,3.3199999999999363,0.05568605323107067,-66.17000000000002,0,0,148,76
7628,26624-1-27,3.2,handoff,23.2,23.42,105.97,0.37,172.43,1.33,26624,1,27,0.35999999999999943,-0.05999999999999872,0.3649657518178924,0.6200000000000045,3.939999999999941,0.11405179744309138,-66.46000000000001,0,0,148,76
7629,26624-1-27,3.3,handoff,23.6,23.33,106.56,0.4,173.59,1.38,26624,1,27,0.40000000000000213,-0.09000000000000341,0.4100000000000028,0.5900000000000034,3.959999999999951,0.1242424242424251,-67.03,0,0,148,76
7630,26624-1-27,3.4,handoff,23.91,23.26,107.18,0.32,174.98,1.43,26624,1,27,0.3099999999999987,-0.06999999999999673,0.31780497164141214,0.6200000000000045,3.67999999999995,0.09347205048276828,-67.79999999999998,0,0,148,76
7631,26624-1-27,3.5,handoff,24.13,23.22,108.04,0.23,176.66,1.47,26624,1,27,0.21999999999999886,-0.0400000000000027,0.22360679774997835,0.8599999999999994,3.6399999999999437,0.06388765649999381,-68.61999999999999,0,0,148,76
7632,26624-1-27,3.6,handoff,24.3,23.18,108.99,0.18,178.66,1.52,26624,1,27,0.1700000000000017,-0.03999999999999915,0.17464249196573128,0.9499999999999886,3.6399999999999437,0.048511803323814245,-69.67,0,0,148,76
7633,26624-1-27,3.7,handoff,24.45,23.13,109.84,0.15,180.97,1.55,26624,1,27,0.14999999999999858,-0.05000000000000071,0.15811388300841783,0.8500000000000085,3.8699999999999477,0.04273348189416698,-71.13,0,0,148,76
7634,26624-1-27,3.8,handoff,24.57,23.07,110.65,0.14,183.97,1.57,26624,1,27,0.120000000000001,-0.05999999999999872,0.1341640786499877,0.8100000000000023,4.089999999999947,0.03530633648683887,-73.32,0,0,148,76
7635,26624-1-27,3.9,first_contact,24.69,23.0,111.68,0.14,187.57,1.57,26624,1,27,0.120000000000001,-0.07000000000000028,0.13892443989449904,1.0300000000000011,4.499999999999943,0.035621651254999755,-75.88999999999999,0,0,148,76
7636,26624-1-27,4.0,first_contact,24.81,22.93,113.33,0.13,190.98,1.49,26624,1,27,0.11999999999999744,-0.07000000000000028,0.138924439894496,1.6499999999999915,5.289999999999935,0.034731109973624,-77.64999999999999,0,0,148,76
7637,26624-1-27,4.1,first_contact,24.91,22.87,116.42,0.12,193.63,1.31,26624,1,27,0.10000000000000142,-0.05999999999999872,0.11661903789690657,3.0900000000000034,7.42999999999995,0.02844366777973331,-77.21,0,0,148,76
7638,26624-1-27,4.2,first_contact,25.01,22.82,120.75,0.11,195.36,1.1,26624,1,27,0.10000000000000142,-0.05000000000000071,0.11180339887499108,4.329999999999998,10.90999999999994,0.026619856874997874,-74.61000000000001,0,0,148,76
7639,26624-1-27,4.3,first_contact,25.08,22.77,125.03,0.1,196.6,0.94,26624,1,27,0.06999999999999673,-0.05000000000000071,0.08602325267042402,4.280000000000001,14.379999999999939,0.02000540759777303,-71.57,0,0,148,76
7640,26624-1-27,4.4,first_contact,25.15,22.7,129.72,0.09,197.58,0.83,26624,1,27,0.07000000000000028,-0.07000000000000028,0.09899494936611705,4.689999999999998,18.039999999999935,0.022498852128662965,-67.86000000000001,0,0,148,76
7641,26624-1-27,4.5,first_contact,25.21,22.63,134.57,0.09,198.29,0.74,26624,1,27,0.060000000000002274,-0.07000000000000028,0.09219544457293057,4.849999999999994,21.239999999999938,0.020487876571762348,-63.72,0,0,148,76
7642,26624-1-27,4.6,first_contact,25.26,22.57,139.38,0.08,198.61,0.66,26624,1,27,0.05000000000000071,-0.05999999999999872,0.07810249675906603,4.810000000000002,22.959999999999937,0.016978803643275225,-59.23000000000002,0,0,148,76
7643,26624-1-27,4.7,first_contact,25.29,22.52,144.73,0.06,198.46,0.58,26624,1,27,0.029999999999997584,-0.05000000000000071,0.05830951894845237,5.349999999999994,23.979999999999933,0.01240628062733029,-53.73000000000002,0,0,148,76
7644,26624-1-27,4.8,first_contact,25.3,22.47,151.41,0.06,197.79,0.5,26624,1,27,0.010000000000001563,-0.05000000000000071,0.050990195135928854,6.680000000000007,26.37999999999994,0.010622957319985178,-46.379999999999995,0,0,148,76
7645,26624-1-27,4.9,first_contact,25.3,22.42,160.72,0.05,196.61,0.43,26624,1,27,0.0,-0.04999999999999716,0.04999999999999716,9.310000000000002,30.999999999999943,0.010204081632652481,-35.890000000000015,0,0,148,76
7646,26624-1-27,5.0,tackle,25.31,22.37,173.02,0.05,194.94,0.39,26624,1,27,0.00999999999999801,-0.05000000000000071,0.05099019513592816,12.300000000000011,38.44999999999996,0.010198039027185631,-21.919999999999987,0,0,148,76
7647,26624-1-27,5.1,tackle,25.3,22.32,186.72,0.05,192.9,0.37,26624,1,27,-0.00999999999999801,-0.05000000000000071,0.05099019513592816,13.699999999999989,47.33999999999995,0.009998077477632972,-6.180000000000007,0,0,148,76
7648,26624-1-27,5.2,tackle,25.29,22.29,200.55,0.03,190.67,0.37,26624,1,27,-0.010000000000001563,-0.030000000000001137,0.031622776601685366,13.830000000000013,55.819999999999965,0.006081303192631801,9.880000000000024,0,0,148,76
7649,26624-1-27,5.3,tackle,25.27,22.27,213.5,0.03,188.3,0.39,26624,1,27,-0.019999999999999574,-0.019999999999999574,0.028284271247461298,12.949999999999989,62.08999999999995,0.005336654952351188,25.19999999999999,0,0,148,76
7650,26624-1-27,5.4,tackle,25.26,22.24,225.32,0.03,185.78,0.43,26624,1,27,-0.00999999999999801,-0.030000000000001137,0.03162277660168424,11.819999999999993,64.59999999999994,0.005856069741052637,39.53999999999999,0,0,148,76
7651,26624-1-27,5.5,tackle,25.23,22.22,235.16,0.04,183.04,0.48,26624,1,27,-0.030000000000001137,-0.019999999999999574,0.036055512754640605,9.840000000000003,62.13999999999993,0.006555547773571019,52.120000000000005,0,0,148,76
7652,26624-1-27,5.6,tackle,25.18,22.21,240.5,0.05,180.06,0.54,26624,1,27,-0.05000000000000071,-0.00999999999999801,0.05099019513592816,5.340000000000003,53.779999999999944,0.0091053919885586,60.44,0,0,148,76
7653,26624-1-27,5.7,tackle,25.13,22.21,245.24,0.05,176.91,0.58,26624,1,27,-0.05000000000000071,0.0,0.05000000000000071,4.740000000000009,44.68999999999994,0.008771929824561528,68.33000000000001,0,0,148,76
7654,26624-1-27,5.8,tackle,25.06,22.2,248.73,0.06,173.83,0.63,26624,1,27,-0.07000000000000028,-0.010000000000001563,0.07071067811865525,3.4899999999999807,35.22999999999993,0.012191496227354354,74.89999999999998,0,0,148,76
7655,26624-1-27,5.9,tackle,25.0,22.18,252.23,0.07,170.98,0.67,26624,1,27,-0.05999999999999872,-0.019999999999999574,0.06324555320336624,3.5,26.90999999999994,0.01071958528870614,81.25,0,0,148,76
7656,26624-1-27,6.0,tackle,24.93,22.17,254.53,0.07,168.52,0.72,26624,1,27,-0.07000000000000028,-0.00999999999999801,0.07071067811865475,2.3000000000000114,19.369999999999948,0.011785113019775792,86.00999999999999,0,0,148,76
7657,26624-1-27,6.1,tackle,24.85,22.15,255.7,0.08,166.49,0.77,26624,1,27,-0.0799999999999983,-0.020000000000003126,0.08246211251235232,1.1699999999999875,15.199999999999932,0.013518379100385627,89.20999999999998,0,0,148,76
7658,26624-1-27,6.2,tackle,24.77,22.13,256.44,0.09,164.97,0.82,26624,1,27,-0.08000000000000185,-0.019999999999999574,0.0824621125123549,0.7400000000000091,11.199999999999932,0.013300340727799178,91.47,0,0,148,76
7659,26624-1-27,6.3,tackle,24.67,22.1,257.24,0.11,163.86,0.87,26624,1,27,-0.09999999999999787,-0.029999999999997584,0.10440306508910277,0.8000000000000114,8.509999999999962,0.016571915093508378,93.38,0,0,148,76
7660,26624-1-27,6.4,tackle,24.55,22.08,258.06,0.12,163.22,0.91,26624,1,27,-0.120000000000001,-0.020000000000003126,0.1216552506059659,0.8199999999999932,5.829999999999956,0.01900863290718217,94.84,0,0,148,76
7661,26624-1-27,6.5,tackle,24.44,22.05,258.39,0.11,162.93,0.95,26624,1,27,-0.10999999999999943,-0.029999999999997584,0.11401754250991261,0.3299999999999841,3.8599999999999284,0.0175411603861404,95.45999999999998,0,0,148,76
7662,26624-1-27,6.6,tackle,24.35,22.03,258.88,0.1,163.06,0.98,26624,1,27,-0.08999999999999986,-0.019999999999999574,0.09219544457292865,0.4900000000000091,3.17999999999995,0.01396900675347404,95.82,0,0,148,76
7663,26624-1-27,6.7,tackle,24.25,22.01,259.47,0.09,163.6,1.0,26624,1,27,-0.10000000000000142,-0.019999999999999574,0.10198039027185701,0.5900000000000318,3.0299999999999727,0.015220953771918956,95.87000000000003,0,0,148,76
7664,26624-1-27,6.8,tackle,24.15,22.0,260.01,0.1,164.65,1.03,26624,1,27,-0.10000000000000142,-0.010000000000001563,0.10049875621121047,0.5399999999999636,2.769999999999925,0.014779228854589776,95.35999999999999,0,0,148,76
7665,26624-1-27,6.9,tackle,24.05,21.97,260.11,0.11,166.29,1.06,26624,1,27,-0.09999999999999787,-0.030000000000001137,0.10440306508910378,0.10000000000002274,2.0499999999999545,0.015130878998420838,93.82000000000002,0,0,148,76
7666,26624-1-27,7.0,tackle,23.94,21.95,260.44,0.1,168.42,1.08,26624,1,27,-0.10999999999999943,-0.019999999999999574,0.11180339887498886,0.3299999999999841,2.0499999999999545,0.015971914124998408,92.02000000000001,0,0,148,76
7667,26624-1-27,7.1,tackle,23.84,21.92,261.14,0.11,170.74,1.1,26624,1,27,-0.10000000000000142,-0.029999999999997584,0.10440306508910617,0.6999999999999886,2.259999999999934,0.014704657054803687,90.39999999999998,0,0,148,76
7668,26624-1-27,7.2,tackle,23.73,21.89,262.14,0.11,173.08,1.1,26624,1,27,-0.10999999999999943,-0.030000000000001137,0.11401754250991354,1.0,2.6699999999999022,0.015835769793043547,89.05999999999997,0,0,148,76
7669,26624-1-27,7.3,tackle,23.62,21.88,262.7,0.11,175.52,1.1,26624,1,27,-0.10999999999999943,-0.010000000000001563,0.11045361017187218,0.5600000000000023,2.689999999999941,0.01513063153039345,87.17999999999998,0,0,148,76
7670,26624-1-27,7.4,tackle,23.51,21.87,263.63,0.11,178.01,1.1,26624,1,27,-0.10999999999999943,-0.00999999999999801,0.11045361017187186,0.9300000000000068,3.519999999999925,0.01492616353673944,85.62,0,0,148,76
7671,26624-1-27,7.5,tackle,23.4,21.87,264.36,0.11,180.43,1.1,26624,1,27,-0.11000000000000298,0.0,0.11000000000000298,0.7300000000000182,3.919999999999959,0.014666666666667065,83.93,0,0,148,76
7672,26624-1-27,7.6,tackle,23.29,21.87,265.27,0.11,182.65,1.11,26624,1,27,-0.10999999999999943,0.0,0.10999999999999943,0.9099999999999682,4.129999999999939,0.014473684210526241,82.61999999999998,0,0,148,76
7673,26624-1-27,7.7,tackle,23.17,21.86,265.97,0.12,184.68,1.11,26624,1,27,-0.11999999999999744,-0.010000000000001563,0.12041594578792053,0.7000000000000455,3.829999999999984,0.01563843451791176,81.29000000000002,0,0,148,76
7674,26624-1-27,7.8,tackle,23.05,21.84,267.2,0.12,186.51,1.11,26624,1,27,-0.120000000000001,-0.019999999999999574,0.12165525060596531,1.2299999999999613,4.499999999999943,0.015596827000764785,80.69,0,0,148,76
7675,26624-1-27,7.9,tackle,22.93,21.83,268.65,0.12,188.2,1.11,26624,1,27,-0.120000000000001,-0.010000000000001563,0.12041594578792407,1.4499999999999886,5.019999999999925,0.015242524783281527,80.44999999999999,0,0,148,76
7676,26624-1-27,8.0,tackle,22.81,21.82,270.49,0.12,189.59,1.1,26624,1,27,-0.120000000000001,-0.00999999999999801,0.12041594578792378,1.8400000000000318,6.129999999999939,0.015051993223490472,80.9,0,0,148,76
7677,26624-1-27,8.1,tackle,22.7,21.83,272.43,0.12,190.48,1.09,26624,1,27,-0.10999999999999943,0.00999999999999801,0.11045361017187186,1.9399999999999977,7.159999999999968,0.013636248169366897,81.95000000000002,0,0,148,76
7678,26624-1-27,8.2,tackle,22.58,21.83,274.26,0.12,190.81,1.09,26624,1,27,-0.120000000000001,0.0,0.120000000000001,1.829999999999984,8.289999999999907,0.014634146341463537,83.44999999999999,0,0,148,76
7679,26624-1-27,8.3,tackle,22.47,21.83,275.71,0.11,190.66,1.07,26624,1,27,-0.10999999999999943,0.0,0.10999999999999943,1.4499999999999886,8.509999999999934,0.013253012048192701,85.04999999999998,0,0,148,76
7680,26624-1-27,8.4,tackle,22.37,21.83,275.9,0.11,190.01,1.06,26624,1,27,-0.09999999999999787,0.0,0.09999999999999787,0.18999999999999773,7.249999999999943,0.01190476190476165,85.88999999999999,0,0,148,76
7681,26624-1-27,8.5,tackle,22.26,21.85,276.31,0.11,188.92,1.05,26624,1,27,-0.10999999999999943,0.020000000000003126,0.11180339887498948,0.410000000000025,5.819999999999936,0.013153341044116409,87.39000000000001,0,0,148,76
7682,26624-1-27,8.6,tackle,22.15,21.86,276.98,0.11,187.45,1.03,26624,1,27,-0.11000000000000298,0.00999999999999801,0.1104536101718754,0.6700000000000159,4.5499999999999545,0.012843443043241325,89.53000000000003,0,0,148,76
7683,26624-1-27,8.7,tackle,22.04,21.88,278.04,0.11,185.87,1.02,26624,1,27,-0.10999999999999943,0.019999999999999574,0.11180339887498886,1.0600000000000023,3.7799999999999727,0.012850965387929755,92.17000000000002,0,0,148,76
7684,26624-1-27,8.8,tackle,21.95,21.9,278.69,0.1,184.42,0.99,26624,1,27,-0.08999999999999986,0.019999999999999574,0.09219544457292865,0.6499999999999773,2.9799999999999613,0.010476755065105528,94.27000000000001,0,0,148,76
7685,26624-1-27,8.9,tackle,21.86,21.94,278.63,0.1,183.04,0.97,26624,1,27,-0.08999999999999986,0.0400000000000027,0.09848857801796201,-0.060000000000002274,2.7299999999999613,0.011066132361568766,95.59,0,0,148,76
7686,26624-1-27,9.0,tackle,21.76,21.98,278.36,0.1,181.64,0.95,26624,1,27,-0.09999999999999787,0.03999999999999915,0.10770329614268778,-0.2699999999999818,2.0499999999999545,0.011967032904743087,96.72000000000003,0,0,148,76
7687,26624-1-27,9.1,tackle,21.67,22.03,278.25,0.1,180.35,0.93,26624,1,27,-0.08999999999999986,0.05000000000000071,0.10295630140987024,-0.11000000000001364,1.269999999999925,0.011313879275809917,97.9,0,0,148,76
7688,26624-1-27,9.2,tackle,21.59,22.06,278.66,0.09,179.43,0.92,26624,1,27,-0.08000000000000185,0.029999999999997584,0.08544003745317619,0.410000000000025,0.6199999999999477,0.009286960592736542,99.23000000000002,0,0,148,76
7689,26624-1-27,9.3,tackle,21.5,22.07,278.98,0.09,179.02,0.91,26624,1,27,-0.08999999999999986,0.010000000000001563,0.0905538513813742,0.3199999999999932,0.2899999999999636,0.00973697326681443,99.96000000000001,0,0,148,76
7690,26624-1-27,9.4,tackle,21.41,22.08,279.13,0.09,179.27,0.89,26624,1,27,-0.08999999999999986,0.00999999999999801,0.09055385138137381,0.14999999999997726,0.49999999999994316,0.009633388444827001,99.85999999999999,0,0,148,76
7691,26624-1-27,9.5,tackle,21.33,22.09,279.45,0.09,180.27,0.88,26624,1,27,-0.08000000000000185,0.010000000000001563,0.08062257748298753,0.3199999999999932,1.0899999999999181,0.008486587103472372,99.17999999999998,0,0,148,76
7692,26624-1-27,9.6,tackle,21.25,22.09,280.3,0.08,181.61,0.86,26624,1,27,-0.0799999999999983,0.0,0.0799999999999983,0.8500000000000227,2.0499999999999545,0.008333333333333156,98.69,0,0,148,76
7693,26624-1-27,9.7,tackle,21.17,22.1,281.12,0.08,183.23,0.85,26624,1,27,-0.0799999999999983,0.010000000000001563,0.080622577482984,0.8199999999999932,2.4599999999999227,0.008311605926080826,97.89000000000001,0,0,148,76
7694,26624-1-27,9.8,tackle,21.09,22.09,282.05,0.08,185.09,0.83,26624,1,27,-0.08000000000000185,-0.010000000000001563,0.08062257748298753,0.9300000000000068,3.0699999999999363,0.008226793620713012,96.96000000000001,0,0,148,76
7695,26624-1-27,9.9,tackle,21.01,22.07,282.72,0.08,187.0,0.82,26624,1,27,-0.0799999999999983,-0.019999999999999574,0.08246211251235146,0.6700000000000159,3.589999999999975,0.008329506314378935,95.72000000000003,0,0,148,76
7696,26624-1-27,10.0,tackle,20.94,22.06,282.55,0.08,188.8,0.8,26624,1,27,-0.07000000000000028,-0.010000000000001563,0.07071067811865525,-0.17000000000001592,3.099999999999966,0.007071067811865525,93.75,0,0,148,76
7697,26624-1-27,10.1,tackle,20.84,22.08,282.54,0.09,190.42,0.79,26624,1,27,-0.10000000000000142,0.019999999999999574,0.10198039027185701,-0.009999999999990905,2.2399999999999523,0.01009706834374822,92.12000000000003,0,0,148,76
7698,26624-1-27,10.2,tackle,20.75,22.09,283.61,0.09,191.8,0.79,26624,1,27,-0.08999999999999986,0.010000000000001563,0.0905538513813742,1.0699999999999932,2.4899999999999523,0.008877828566801393,91.81,0,0,148,76
7699,26624-1-27,10.3,tackle,20.67,22.1,284.08,0.09,192.68,0.78,26624,1,27,-0.0799999999999983,0.010000000000001563,0.080622577482984,0.46999999999997044,2.029999999999916,0.007827434707085825,91.39999999999998,0,0,148,76
7700,26624-1-27,10.4,tackle,20.59,22.12,284.16,0.08,193.08,0.76,26624,1,27,-0.08000000000000185,0.019999999999999574,0.0824621125123549,0.08000000000004093,1.4399999999999409,0.007929049280034125,91.08000000000001,0,0,148,76
7701,26624-1-27,10.5,tackle,20.52,22.15,284.01,0.08,192.96,0.74,26624,1,27,-0.07000000000000028,0.029999999999997584,0.07615773105863839,-0.1500000000000341,1.4599999999999227,0.007253117243679847,91.04999999999998,0,0,148,76
7702,26624-1-27,10.6,tackle,20.45,22.19,283.92,0.08,192.26,0.72,26624,1,27,-0.07000000000000028,0.0400000000000027,0.08062257748298708,-0.08999999999997499,1.3799999999999386,0.007605903536130857,91.66000000000003,0,0,148,76
7703,26624-1-27,10.7,tackle,20.39,22.25,284.18,0.08,191.21,0.72,26624,1,27,-0.05999999999999872,0.05999999999999872,0.08485281374238389,0.2599999999999909,0.5699999999999363,0.007930169508634009,92.97,0,0,148,76
7704,26624-1-27,10.8,tackle,20.33,22.3,284.5,0.08,190.3,0.71,26624,1,27,-0.060000000000002274,0.05000000000000071,0.07810249675906875,0.3199999999999932,0.4199999999999591,0.007231712662876736,94.19999999999999,0,0,148,76
7705,26624-1-27,10.9,tackle,20.27,22.34,284.67,0.07,189.42,0.71,26624,1,27,-0.05999999999999872,0.03999999999999915,0.07211102550927824,0.17000000000001592,0.5099999999999341,0.006615690413695251,95.25000000000003,0,0,148,76
7706,26624-1-27,11.0,tackle,20.2,22.37,284.3,0.08,188.36,0.69,26624,1,27,-0.07000000000000028,0.030000000000001137,0.0761577310586398,-0.37000000000000455,0.2899999999999636,0.006923430096239982,95.94,0,0,148,76
7707,26624-1-27,11.1,tackle,20.12,22.4,283.86,0.08,187.15,0.67,26624,1,27,-0.0799999999999983,0.029999999999997584,0.08544003745317287,-0.4399999999999977,-0.06000000000005912,0.007697300671457016,96.71000000000001,0,0,148,76
7708,26624-1-27,11.2,tackle,20.06,22.42,283.67,0.06,185.81,0.66,26624,1,27,-0.060000000000002274,0.020000000000003126,0.06324555320337073,-0.18999999999999773,-0.5100000000000477,0.005646924393158102,97.86000000000001,0,0,148,76
7709,26624-1-27,11.3,tackle,20.01,22.42,283.46,0.05,184.51,0.65,26624,1,27,-0.04999999999999716,0.0,0.04999999999999716,-0.21000000000003638,-1.0400000000000773,0.004424778761061695,98.94999999999999,0,0,148,76
7710,26624-1-27,11.4,tackle,19.95,22.42,282.44,0.05,183.36,0.64,26624,1,27,-0.060000000000002274,0.0,0.060000000000002274,-1.0199999999999818,-2.230000000000075,0.0052631578947370415,99.07999999999998,0,0,148,76
7711,26624-1-28,0.0,huddle_start_offense,23.48,28.78,231.28,0.01,253.09,0.07,26624,1,28,3.530000000000001,6.359999999999999,7.273960406821033,-51.16,-53.02000000000007,inf,-21.810000000000002,1,0,149,76
7712,26624-1-28,0.1,huddle_start_offense,23.48,28.77,235.55,0.01,255.06,0.13,26624,1,28,0.0,-0.010000000000001563,0.010000000000001563,4.27000000000001,-48.31000000000006,0.10000000000001563,-19.50999999999999,0,0,149,76
7713,26624-1-28,0.2,huddle_start_offense,23.49,28.77,236.05,0.01,257.31,0.17,26624,1,28,0.00999999999999801,0.0,0.00999999999999801,0.5,-47.62000000000006,0.04999999999999005,-21.25999999999999,0,0,149,76
7714,26624-1-28,0.3,huddle_start_offense,23.5,28.77,234.49,0.01,260.0,0.21,26624,1,28,0.010000000000001563,0.0,0.010000000000001563,-1.5600000000000023,-48.97000000000003,0.033333333333338544,-25.50999999999999,0,0,149,76
7715,26624-1-28,0.4,huddle_start_offense,23.51,28.76,232.16,0.01,263.16,0.24,26624,1,28,0.010000000000001563,-0.00999999999999801,0.014142135623730649,-2.3300000000000125,-50.28000000000006,0.03535533905932662,-31.00000000000003,0,0,149,76
7716,26624-1-28,0.5,huddle_start_offense,23.51,28.75,230.77,0.01,266.57,0.27,26624,1,28,0.0,-0.010000000000001563,0.010000000000001563,-1.3899999999999864,-0.5100000000000477,0.020000000000003126,-35.79999999999998,0,0,149,76
7717,26624-1-28,0.6,huddle_start_offense,23.49,28.74,229.53,0.02,270.06,0.3,26624,1,28,-0.020000000000003126,-0.010000000000001563,0.022360679775001394,-1.240000000000009,-6.020000000000067,0.037267799625002325,-40.53,0,0,149,76
7718,26624-1-28,0.7,huddle_start_offense,23.47,28.73,226.88,0.03,273.5,0.3,26624,1,28,-0.019999999999999574,-0.00999999999999801,0.022360679774996627,-2.6500000000000057,-9.170000000000073,0.031943828249995185,-46.620000000000005,0,0,149,76
7719,26624-1-28,0.8,huddle_start_offense,23.41,28.7,223.41,0.06,276.77,0.3,26624,1,28,-0.05999999999999872,-0.030000000000001137,0.06708203932499306,-3.469999999999999,-11.08000000000007,0.08385254915624131,-53.359999999999985,0,0,149,76
7720,26624-1-28,0.9,huddle_start_offense,23.33,28.65,221.07,0.1,279.96,0.3,26624,1,28,-0.08000000000000185,-0.05000000000000071,0.09433981132056798,-2.3400000000000034,-11.09000000000006,0.10482201257840887,-58.889999999999986,0,0,149,76
7721,26624-1-28,1.0,huddle_start_offense,23.24,28.61,219.18,0.1,283.13,0.31,26624,1,28,-0.08999999999999986,-0.03999999999999915,0.09848857801796057,-1.8899999999999864,-11.59000000000006,0.09848857801796057,-63.94999999999999,0,0,149,76
7722,26624-1-28,1.1,huddle_start_offense,23.18,28.57,216.12,0.07,286.1,0.32,26624,1,28,-0.05999999999999872,-0.03999999999999915,0.07211102550927824,-3.0600000000000023,-13.410000000000053,0.06555547773570748,-69.98000000000002,0,0,149,76
7723,26624-1-28,1.2,huddle_start_offense,23.14,28.54,212.3,0.05,288.86,0.33,26624,1,28,-0.03999999999999915,-0.030000000000001137,0.05,-3.819999999999993,-14.580000000000041,0.04166666666666667,-76.56,0,0,149,76
7724,26624-1-28,1.3,huddle_start_offense,23.13,28.51,208.85,0.03,291.61,0.35,26624,1,28,-0.010000000000001563,-0.029999999999997584,0.031622776601681994,-3.450000000000017,-14.56000000000006,0.02432521277052461,-82.76000000000002,0,0,149,76
7725,26624-1-28,1.4,huddle_start_offense,23.11,28.48,205.98,0.03,294.44,0.36,26624,1,28,-0.019999999999999574,-0.030000000000001137,0.036055512754640605,-2.8700000000000045,-15.09000000000006,0.02575393768188615,-88.46000000000001,0,0,149,76
7726,26624-1-28,1.5,huddle_start_offense,23.1,28.45,204.06,0.03,297.21,0.37,26624,1,28,-0.00999999999999801,-0.030000000000001137,0.03162277660168424,-1.9199999999999875,-15.120000000000061,0.021081851067789495,-93.14999999999998,0,0,149,76
7727,26624-1-28,1.6,huddle_start_offense,23.1,28.42,201.3,0.03,299.75,0.38,26624,1,28,0.0,-0.029999999999997584,0.029999999999997584,-2.759999999999991,-14.82000000000005,0.01874999999999849,-98.44999999999999,0,0,149,76
7728,26624-1-28,1.7,huddle_start_offense,23.11,28.39,197.02,0.03,302.05,0.37,26624,1,28,0.00999999999999801,-0.030000000000001137,0.03162277660168424,-4.280000000000001,-15.280000000000058,0.018601633295108378,-105.03,0,0,149,76
